2,7,I720,TESTS COW SET SET ONE SET SET EAT ZONES
2,7,I600,SOFT TOO SET RONS SO ONCE SO SET SITE ZOOS
2,7,I480,ROAST TWO COST TOO TO INTO TO RAIN ROSE
2,7,I360,RISE IS COST TRIM THIS TOO HIS VOICE IS
2,7,I240,SET SET CHANCE WE ONE SET ROSE
2,7,I060,EAT BEST SURE RISE SURE RISE LOT RISE ARE LOT
2,7,base,ROAST OUTER LOSE LOT EYES LINES ABOUT YOUNG
2,7,B060,THESE HOT COST ROSE ROSE ROSE SET HIS SET EYE HER HIS SET
2,7,B240,COST ROSE COST OUT HIS ONCE TIM HIS TIM
2,7,B360,THIS LOST TOO SET GOING OTHER SITE
2,7,B480,HERE WENT BOIL LINES NOT WENT LINES EAT BIG AROUND
2,7,B600,HIS THESE SURE THEIR FEET FEET HIS HIS EACH
2,7,B720,HER CHOSE LET OTHERS CANOES LOST FOR HERE VOICE EAT GOING HER EAT SITE TIDES NO
2,7,B840,HOT COST RONS EAT LOT OUT RONS SO GOING ONE LOT
2,7,jumble,FOREST LOT COST COST EYE RONS EAT BIG THOSE
2,8,I840,SOME MEN MEAN GONE MEN DOCTOR GOT GONE SET
2,8,I720,GOT GO DARK ONCE GO SHOOK GONE LOOK GOT
2,8,I600,SOULS CAST ONCE OUT MORE ONCE
2,8,I480,NONE SEE LET SEE ALIEN ONE NONE
2,8,I360,SOLID MEAN GONE COST GONE SET TEA DOOR ROSE ONCE
2,8,I240,ALSO SO GAINED COMES SO SNOW SURE SO SO SO POOR SO BORN
2,8,I060,SOME DID ONE OUR
2,8,base,SOULS GOT BONGOS YEAR INTO NOT INTO LONG INTO YOUR NOT BORN
2,8,B060,SALTED SAID ONCE SUN OUT ARE
2,8,B240,NONE LINE BOY LINE BEST LET
2,8,B360,SET ME DANNY BORN COST MEN MEAN ONE
2,8,B480,SOULS DANNY ONCE LOSE ONE SET STORE
2,8,B600,GONE EYE NONE LOSE EYE OUR SITE ROSE GONE
2,8,B720,HER LET SUN MOUSE INTO OUR
2,8,B840,SHE BOTH SUN OUR HORSE LINE INTO STORE
2,8,jumble,THAT OUT SET OUT DONT DONT
2,9,I840,SHOOK TESTS FROM OR ARE STATUS OR
2,9,I720,OUTER COMMON RUNS ROSE FAR SET
2,9,I600,RISE TREES RISE
2,9,I480,LOSE ROSE TESTS LOSE
2,9,I360,FOR OR
2,9,I240,TOO COMMON ROSE CRAFT RISE IRIS ROSE SET TOO TRIM SITE
2,9,I060,THERE FORCES CRAFT ARE ME SEE MUST
2,9,base,RONS ITS OUT SET
2,9,B060,SET ARE ZONES TIME STAYED
2,9,B240,ROSE OR CENTS OR
2,9,B360,OR SOULS GWEN SITE
2,9,B480,SEE FOR OR SEE SEE
2,9,B600,HER OR RISE RISE LISTED
2,9,B720,SHE ELM INTO LET SET FOR SITE
2,9,B840,SHE SEE LET
2,9,jumble,SET FROM SET
2,10,I840,THIS MOMENT TOO SCOOP CASH
2,10,I720,SHUT SUN HOT SHUT SHUT
2,10,I600,THIS WASN'T TOO IRIS SHUT SHUT TOO GETS
2,10,I480,GAS GAS TOO EXOTIC OUT OUT
2,10,I360,THIS SAID DOOR GROOM ROAST THAT INTO LOST
2,10,I240,GOT SOFT GOOD GOOD TOO
2,10,I060,HOT TOO TOO SHOOK HOT HOT
2,10,base,SHUT
2,10,B060,HIS RAIN HOT
2,10,B240,THIS GOT GOT GOT GOT OUT TOO GO COST
2,10,B360,HOT SOFT HOT THAT THAT COST
2,10,B480,THE TOO TO INTO TOO THAT INTO NOT
2,10,B600,IT GOT SOFT GOT GOT GOT GOT
2,10,B720,HOT HOT SOUND SHOOK HOT HOT
2,10,B840,HOT HIS SHUT SHUT HOT HOT
2,10,jumble,THAT HOT HOT
2,11,I840,STRAIN COME QUICK TOO
2,11,I720,TO TO NOT DINNER QUICK TEA
2,11,I600,STORE AND AND GONE LINE TOO
2,11,I480,GONE RAIN NO QUICK GOT
2,11,I360,TOO DINNER DID
2,11,I240,OR OR ORDER DONT DINNER QUICK
2,11,I060,TIM STRAIN ELM MINOR QUICK
2,11,base,TIM STRAIN SAY DRY THICK
2,11,B060,LOT LETTERS VOICE
2,11,B240,TO THAT ORDER MUSIC
2,11,B360,TO LONGER MUSIC
2,11,B480,ONE TOO TO CRAFT TOO RONS TO QUICK
2,11,B600,TOO ATE TO WATERS TRIM
2,11,B720,LOT DO LOT LOT ELSE QUICK
2,11,B840,TOO AN REAL ROAST RONS QUICK
2,11,jumble,ON ONE RAIN ON QUICK
2,12,I840,WENT RONS LOST EAT SEE
2,12,I720,WEEK WE WERE
2,12,I600,WELCOME
2,12,I480,ELSE EAT HUGE EAT
2,12,I360,SEE SEE LATER
2,12,I240,ITS WATER CAN'T THEY ITS
2,12,I060,WENT COMES MANS MAN
2,12,base,BELLS THAT HAS HAS TOO HAS
2,12,B060,WENT AS
2,12,B240,WELL SET LOST SET
2,12,B360,SEE WAS SEE
2,12,B480,WEEK
2,12,B600,HAS THING EYES
2,12,B720,HAS WENT COMES CLAY
2,12,B840,HAS WENT ATE NONE WENT OUT
2,12,jumble,ELSE LAY STATUS
2,13,I840,SALTED ANGRY TAKES ABOUT TOFU TEA TOO ROSE SOULS CASH
2,13,I720,SOLVES COST BOTH TEA TEA RONS OUT THE OUTER THE
2,13,I600,TOO ROSE WASH WRAP WITH THOSE TO DENSE OUT OTHER TO
2,13,I480,RONS ROAST SITE THEY ATE HORSE THE THE SHOOK THE
2,13,I360,SALTED GOOD CASES ALSO TO WENT HOT RONS TOO HOT SHOOK TO
2,13,I240,ALSO SET COST SET LOST TOO SET SO YOU GETS SET TOO BOTH TOO
2,13,I060,WATERS ROAST SET EYE THEY GETS TOO YOUR THAT HERE TOO
2,13,base,SOLVES ROLL GIVES ATE ATE TESTS TOO HORSE SHUT
2,13,B060,TOO COUNTRY LOST ROAST SITE REAL ATE ITS THE ROSE ROSE SHELTER ITS
2,13,B240,SOULS COST SURE BARBS HARD TOFU YET CASH OUR YOUR ABOUT OR SHOOK BUT
2,13,B360,THE STORE COUNTRY TO REAL SITE THE ATE TO TOO TOO ROSE
2,13,B480,EAT WERE EAT EYE WERE YOUR
2,13,B600,THE TOO ANGRY LOST ROAST THAT TOO EAT YET THE OUT ROAST THE SHOOK
2,13,B720,THE SOULS THE TOO THE TWO TWO TO TO TO SOULS TWO TO TOO TO
2,13,B840,TO TODD COST GREEN TAKES ROAST INTO TWO TO TOFU SHOULD THOSE
2,13,jumble,LOST WOOL HOT TO SHUT TOO YOUR SHOULD HOT SHELTER SHUT
2,14,I840,NOT CAN'T NOT LOT MOUTH NOT
2,14,I720,ITS LOST LAMBS CALF ITS
2,14,I600,AS HARMS SAW SCALP
2,14,I480,SO BOTH
2,14,I360,AS CALF
2,14,I240,RONS NOT RONS ROSE NO
2,14,I060,MANS STORE MORE WELL
2,14,base,TOFU LOST OUT SAW WATERS MALE
2,14,B060,NOT TWO NOT NOT SO
2,14,B240,AT SET AT ROSE EAT TESTS CENTS WAS
2,14,B360,MANS NOT ELSE TESTS WELL
2,14,B480,MANS
2,14,B600,HAS NONE IRIS CAST BEANS WANT NOT
2,14,B720,HER SUNDAE EYE ENTER RAISERS WELL
2,14,B840,HOT NOT WANT OUT WAS
2,14,jumble,GO GO GO GO
2,15,I840,TIDES SOCIAL ALSO ALSO SOFT ATE
2,15,I720,TIMES FROM ENTRY
2,15,I600,TIDES SO FROM TODD ATE
2,15,I480,IT'S WOULD TOO
2,15,I360,TIDES TO SOFT FROM TODAYS ALSO
2,15,I240,ITS SOULS WASTE LOT HOT
2,15,I060,TOO SO ALSO FROM
2,15,base,TOO SO WASTE WOOD RONS ROSE
2,15,B060,CAST SET CAST DONT SO SAVE
2,15,B240,THIS JUST ITS TOOK ROSE ATE
2,15,B360,HOT STEP WASTE CAST STRAIN RONS SET SET
2,15,B480,LOT SITE ITS WASTE IRIS ALSO
2,15,B600,HOT WASTE LOST ATE POISON
2,15,B720,SO TOO SOULS ALSO STRAIN
2,15,B840,HOT DO TEA HERE
2,15,jumble,IT'S ROLL WASTE TOO SOULS TOO ALSO
2,16,I840,SURE ARE
2,16,I720,OR SURE ARE HEAR
2,16,I600,CASES SIDES SOFT SEE SURE BELLS WEEK
2,16,I480,EAT DENSE WHAT
2,16,I360,AS
2,16,I240,WELL CASES WELL
2,16,I060,WERE EYE WERE WERE
2,16,base,SO
2,16,B060,SILENCE LARGE
2,16,B240,SEE SEE SIDES SEE SEE ELSE WASH
2,16,B360,SEE COW
2,16,B480,FEATURES
2,16,B600,HAS WASTE AS GETS WAS
2,16,B720,HER NOW THERE HARMS TEA
2,16,B840,TEA EYE SO ENTER HEADS HEAR
2,16,jumble,CASES ELSE WHAT
2,17,I840,ROSE HARMS GO GOT GROWN GOT OUR GOT GOT
2,17,I720,TO CAN'T NOT THEIR TRIM THAT NOT TOO TOO
2,17,I600,ROSE FROM ROAST FOR LONGER OTHER GROOM ANGRY HERE BORN GOT
2,17,I480,ROSE
2,17,I360,RUNS OTHER TRIM ANGRY RAIN GOT
2,17,I240,ARE BORN ROSE ARE LONGER GROWN FOR ARE OUTER
2,17,I060,BRUSH HERE ARE THERE ANGRY HER TOM
2,17,base,ROSE DONT NOT THERE ANGRY ARE
2,17,B060,GONE TREES GOING GOT BRIGHT ANGRY RAIN
2,17,B240,FOR GONE GOT ANGRY
2,17,B360,ARE CAN'T WENT ARE GOT GOT FUND
2,17,B480,ARE OUR CANTEEN TIM TRIM NEAR
2,17,B600,ARE FIRST ARE RAIN AND THEIR TRIM TIME AREA
2,17,B720,NOT GOT ARE ROSE ARE LONGER THERE GROOM NEAR HERE INTO
2,17,B840,ATE FIRES ARE LONGER ATE DONT THERE INTO
2,17,jumble,SITE ARE LONGER THERE GOT FUND ONE GOT
2,18,I840,AGREE SHUT OUT
2,18,I720,RISE RISE SHUT MOUTH SET
2,18,I600,AGREE MOUTH OUT
2,18,I480,ROSE YOU YOU YOUR
2,18,I360,TAKES MOUTH
2,18,I240,RUNS
2,18,I060,GREEN COST YET YOU
2,18,base,GARAGE
2,18,B060,WROTE ROSE SHUT YOUR
2,18,B240,TREES OUT MOUTH
2,18,B360,GETS BEST YOUR
2,18,B480,
2,18,B600,HOT CRAFT TREES SHUT OUT
2,18,B720,SHUT TREES OUR YOU YOUR
2,18,B840,TO RAIN YOU
2,18,jumble,NOT RONS YOU YOUR
2,19,I840,OR OTHER GROWN DOOR OR
2,19,I720,OUR OR OTHERS FRESH OR OR
2,19,I600,ITS DOOR BRUSH ITS
2,19,I480,RUNS OUTER WORD BRUSH OR
2,19,I360,JUST OVER
2,19,I240,ROSE ROSE BRUSH DOOR
2,19,I060,TOO GAS BROTHER OUR OTHER BRUSH TOO
2,19,base,RONS OUR OR ROAST GAS
2,19,B060,COMES OR CRAB OR
2,19,B240,RONS GOT GROWN
2,19,B360,RONS OUTER RUNS DOOR GROWN OUR
2,19,B480,GETS HAIR DRY CASH
2,19,B600,HER RISE HER GROWN GOT
2,19,B720,OR JOHNS OR GOT
2,19,B840,HER OR IRIS HEAR FRESH OR
2,19,jumble,HORSE GOT ROAST GAS
2,20,I840,YOUR RONS RISE CRAFT GOT
2,20,I720,SO RONS YOGURT RONS SO PUT
2,20,I600,MOUSE TOOK RONS DOOR DONT SUN SO
2,20,I480,YOUR GONE
2,20,I360,USED LONGER SUN RONS YOGURT GETS SUN RISE ROLL
2,20,I240,TODD SET YOUR SOFT SET IRIS TOOK
2,20,I060,DO DENSE DONT NOT GROWN THIS NOT
2,20,base,EAT RONS GOT OUR DONT IRIS TOO
2,20,B060,HORSE SURE RONS YOUR GROWN RISE RONS
2,20,B240,SAY RONS YOUNG GROWN
2,20,B360,SAW SO TOOK YOU GROWN RISE COMPLEX
2,20,B480,SET RONS YOGURT DONT SUN COST DOOR
2,20,B600,SHE SAY BROTHER SUN RONS SET DOOR GIANT
2,20,B720,HOW SAW FUTURE RONS YOGURT DONT HUNG WITH
2,20,B840,TOO EAT ROSE GOT RONS YOGURT GOT SUN SET TOOK
2,20,jumble,SET YOGURT GOT LOST COULD
2,21,I840,SITE ELSE ONE HOLE SHUT SEE
2,21,I720,SOME TOFU THIS
2,21,I600,STORE
2,21,I480,SURE ALSO WASH TOFU DOOR SHE LOSE SET
2,21,I360,SURE HOLE SURE DOOR
2,21,I240,HOLE OWN TOFU
2,21,I060,SHE WOOL WASTE SO HOLE HORSE SET
2,21,base,DO BEFORE
2,21,B060,AN
2,21,B240,DOOR DOOR SHOOK TUBE TOO
2,21,B360,SHOOK SO SEE TOOK HERE SEE
2,21,B480,HEAD LOSE LOST
2,21,B600,HAS THEN ALSO WASTE DONT LOSE
2,21,B720,THIS HAS LOSE DOOR HOLE GETS
2,21,B840,THAT SURE LOSE TOFU SET
2,21,jumble,HEADS SET FOREST ELSE
2,22,I840,SITE RUNS SOFT NOT SET
2,22,I720,CENTS SET MOUSE NOT SET
2,22,I600,JUST SET JUST
2,22,I480,USING RONS SET SUN
2,22,I360,MUST SET EARLY
2,22,I240,JUST USING RUNS
2,22,I060,ROAST SPRING SUN FUN
2,22,base,SUN YOU SUN
2,22,B060,ROAST SUN
2,22,B240,BRUSH USING RUNS SET SAY
2,22,B360,SET MUST
2,22,B480,JUST SET RONS NOT NOT
2,22,B600,SHE JUST USING JUST ARE SET SAY
2,22,B720,SO TREES USING
2,22,B840,SET CENTS COST HIS SAY
2,22,jumble,SITE ROSE ROSE CENTS THAT
2,23,I840,ADULT YOU
2,23,I720,ROAST WERE SET YOUR VERY
2,23,I600,ENJOY EYE SET BOY
2,23,I480,ROAST WEREN'T ENJOY SET SET NOT VERY
2,23,I360,OUR NOT OUTER TOO YOUR ANGRY
2,23,I240,OTHER ORDER ONE ENJOY GONE OR EVERY
2,23,I060,SO THEY TESTS WATERS SAID ENJOY
2,23,base,SNOW ENJOY
2,23,B060,SO TOO ROSE TOO ENJOY SAY TOO VERY
2,23,B240,SOME WARDROBE BOY BOIL EVERY
2,23,B360,ROAST OUR OR ENJOY OR TOO ANGRY
2,23,B480,OUTER SET FIRST ENJOY EYE BOY EARLY
2,23,B600,HOT ROAST EYE NOT DONT YEAR SAY
2,23,B720,NOT DONT VERY DID ENJOY EYE
2,23,B840,NOT NONE DOOR SAY SAY ENJOY NOT DOOR AREA
2,23,jumble,DOOR DRY SAID JOB DONT DRY
2,24,I840,SUN SAW SNOW ALSO
2,24,I720,COST SO USING SOME
2,24,I600,CAST AN CAST ACTION RAIN SEEKING ALSO SET
2,24,I480,HIS HIS GAS RISE STRAIN IS
2,24,I360,RONS GAS GAS SEEKING RONS
2,24,I240,IRIS SMASH SOLID CAST IRIS RAIN ALSO
2,24,I060,FAULTS RISE HIS EAT RISE RAIN
2,24,base,CASES RISE HIS COULD IS POSITION MISTAKEN IS
2,24,B060,CAST TREES RUNS AS LET
2,24,B240,SOULS RISE SET SHE
2,24,B360,IN RISE ALSO POOL EAT IN EAT ALSO
2,24,B480,SO RUNS RISE CHOSE
2,24,B600,ROLL CAST SEEKING LOST
2,24,B720,SO RISE
2,24,B840,HAS RISE SEEKING LOST
2,24,jumble,VALUE RISE HIS BOIL CAST HIS IS TIM
2,25,I840,GROWN NOT WITH HOT THEY
2,25,I720,GROWN ONE WANT ONE WENT
2,25,I600,GROWN NEW WHEN HER GETS
2,25,I480,NONE LINES TOOK NEW
2,25,I360,HER ONE WHICH NEW ONE GETS
2,25,I240,IT IT IT ENTER DONT
2,25,I060,OUTER TOO GETS
2,25,base,GETS ONE LINES GETS
2,25,B060,ONE LINES NONE
2,25,B240,NOT NOT WHICH NOT WENT
2,25,B360,MY GOT TOM MUCH TOM EYES
2,25,B480,LET NOT IT IT WHILE INTO NOT CENTS
2,25,B600,NEW NEW RONS LINES THIS CENTS
2,25,B720,HOT GOT GOT IT NOT LINE INTO NOT WENT
2,25,B840,HIS RONS LINES GONE CENTS
2,25,jumble,IT IT IT INTO IT ITS
2,26,I840,SO DOOR SOFT SO SOFT
2,26,I720,SET TODD ALSO GAS SO SET TOO SET SO SET
2,26,I600,SO HORSE BEST SO SO SET SO TOO SO SO SO
2,26,I480,SO HORSE BEST SO SITE TOO SET
2,26,I360,SO FOREST SOFT SO SITE FOR
2,26,I240,SO GOOD CAST SO SOFT SITE SO SO
2,26,I060,SOFT GOOD SOFT SITE GOT TOO GOT DOOR
2,26,base,GOT GOOD SO GOT SOFT GOT GOT GOT SO GOT
2,26,B060,SO COST SO SOFT SO TOO SO
2,26,B240,HAS GOT SITE OUT CAST OUT SET
2,26,B360,SO SOME GAS GOT LET SET GOT ANGRY
2,26,B480,BEST SOFT SO TOO TOM
2,26,B600,SO GOT COST SOFT SO OUT OUT
2,26,B720,SO SO SOME SO SOFT SO SO GAS
2,26,B840,SO BEST SO DO EAT
2,26,jumble,SO GROOM SO SOFT FIFTY TOO SO
2,27,I840,CAST SOULS GOING ONCE RONS SUN INTO GOT SUN NOT
2,27,I720,OR SOULS WROTE ROAST SOLVES WASTE GOT SET
2,27,I600,OR COST TRAP SET GETS SET SET
2,27,I480,CAST RONS COST SET SET
2,27,I360,CAST SOULS WROTE COST TAKE SET
2,27,I240,CAST OR ROAST ONLY RONS LONG SLOPES TRAP INTO TRIPS OR
2,27,I060,COST SO CAST WROTE ROAST SLOPES GIANT SET SET SET
2,27,base,CAST OR GONE WASTE TAKES TAKE FOR TRIPS OR
2,27,B060,CAN'T SUN RUNS ONCE TAKES RAIN SUN
2,27,B240,CAST COST ROAST WASTE RONS LOST SLOPES SHUT SET
2,27,B360,HER CAST GROWN MOST LONG HER IRIS OR
2,27,B480,COST CAST CAN'T RONS RONS MANS HER GETS GAS
2,27,B600,HER CAST IRIS SHUT ANCIENT CAN OUT IRIS SUN
2,27,B720,SUN SO SOULS RONS ONCE SLOPES STAB INTO GETS SUN
2,27,B840,NOT CAST RISE RONS RONS INTO RONS SUN
2,27,jumble,CAST CENTS SET NOT SOFT THAT SET SET SET
2,28,I840,TOO EATING TOO TOO SO TOO
2,28,I720,SET TOO SO
2,28,I600,TOO SO
2,28,I480,STUNG SO FOREST USING SO SO TOO GROOM
2,28,I360,NO FRUSTRATION TOO CHANCE NO
2,28,I240,IRIS TOO THING TOO SOULS
2,28,I060,FRUSTRATION TOO EATING TOO
2,28,base,WERE SITE TOO TEA ONE TOO TEA REAL
2,28,B060,HIS TOO SO TOO
2,28,B240,TO ROAST RAIN TOO TOO TO
2,28,B360,CHOSE TOO TEA DEGREES
2,28,B480,HAS THERE FOREST RAIN TOO RAIN TOO
2,28,B600,HAS TOO FORCES RAIN TOO THING GAS
2,28,B720,SET TWICE TOO RAIN SURE TEA
2,28,B840,HIS ONCE TOO TEA ONCE ON HOLE RONS
2,28,jumble,SO TOO SO TOO TOO RONS
3,1,I840,GAS YET IRIS GAS YET YOGURT EACH RISE MUSIC
3,1,I720,SHUT SO RISE WHAT SURE
3,1,I600,CASH IRIS ITS ITS SET
3,1,I480,CASH GETS SUCH
3,1,I360,YET SET RISE SET PINT IRIS SET LET SITE RISE PRESENT
3,1,I240,SET IRIS EAT RAIN
3,1,I060,WHAT WANT UP WRAP RAIN UP THIS PATIENT
3,1,base,WE WAS CAST IRIS RAIN HIS
3,1,B060,TIM SHE LOST GREEN
3,1,B240,CAST ATE
3,1,B360,ATE THIS THIS HIS YET HUGE TESTS THESE
3,1,B480,GAS ITS THAT IRIS GIANT
3,1,B600,THE ITS THE IS ITS IRIS INTO MORE
3,1,B720,SHE THAT IRIS TIME YOGURT
3,1,B840,THAT BIRTH
3,1,jumble,WITH RISE EACH
3,2,I840,RONS ATE RUNS CAST THERE ENTER WROTE TEA
3,2,I720,ROSE HER COST LATER ENTER THERE TREES OR
3,2,I600,TREES HER INTO LATER HAIR
3,2,I480,AREA HUNG OUR LATER ENTER GETS
3,2,I360,HER LATER TREES
3,2,I240,AGREE ARE RUNS ARE LATER INSTEAD HER TREES
3,2,I060,TREES HEAR OR DEFENCE TREES
3,2,base,LINES ALL HEAR SCALP ELEVEN HER
3,2,B060,TREES AREA LET RUNS LET REAL SHE TREES
3,2,B240,HERE RONS HER HER OR BEANS GETS
3,2,B360,HER GETS AND HAIR COST
3,2,B480,RONS ONE LATER CHANCE TREES
3,2,B600,ARE ANGRY HOLE HEAR DEFENCE GETS
3,2,B720,HER LET HER LET ONCE HERE HERE TREES
3,2,B840,HER LET HUGE OUR LATER THEIR GETS
3,2,jumble,IRIS AFTER GETS GOT LONG LONG GOT GOT
3,3,I840,SET ELSE INTO NO SIZED SET ONE ACTION SET
3,3,I720,NOT ELSE LINE ONE DIED NOT ONE ONE NOT ALIEN
3,3,I600,NOT RISE LINE THEN NOT
3,3,I480,NOT ONE LINE NEAR ONE NOT AFTER
3,3,I360,SET RISE LINE INTO ONE LINE BORN ACTION
3,3,I240,SET HER MEN RISE DIED ABOUT MEAN SET ACTION
3,3,I060,ATE MEN THEN NEXT ONE ACTION
3,3,base,HER HER INTO IN MEAN THEN NEED MEN ALIEN
3,3,B060,NO ONE LINE ONE NEED CHAIN YOUNG NO ALIEN
3,3,B240,IN RISE LINE LINE PINT IN IN ONE ACTION
3,3,B360,SET HER HER INTO TEA NEED LINE INTO NONE NEW ACTION
3,3,B480,SET NEAR LINE AND THEN NEED NOT NEW ACTION
3,3,B600,EAT RISE INTO MEAN DIED LINE RISE GREEN NEW ACTION
3,3,B720,IN LET RISE LINE TETANUS EVEN LET NONE IN THEN
3,3,B840,THEN SET RISE LINE HAND THESE HUNG NEW NEW ACTION
3,3,jumble,EAT EVEN LINE ACTION
3,4,I840,NOT THERE INTO ANY SIZED NOT NOT HER TOOK RAIN RISE REALLY YOUNG NOT
3,4,I720,NOT THERE INTO ONE LINE INTO BORN NEW ALIEN HER TOOK RISE RISE NOT NOT
3,4,I600,NOT THERE INTO NOT HIGH NOT HER TOOK HER INTO INTO YOGURT NOT
3,4,I480,NOT HERE INTO INTO LATER NEW NOT HEAR NOT DRY AREA ANY RISE NOT
3,4,I360,NOT RISE INTO BEANS NAIVE NOT NEW ACTION HER TOOK REAL ROAST THEY WIRE NOT NOT RISE NOT
3,4,I240,SET NEAR NONE OUR SIDES EAT SET ACTION HER TOOK HERE EAT SHE SITE YOUR
3,4,I060,HER SIZED HUNG NOT DONT HEAR THINK DONT NOT OUR INTO VERY GOING NOT YOUR
3,4,base,HER HER INTO INTO EAT EAT ALIEN HER GO HER ORDER BIG SAY VERY YOUNG
3,4,B060,GETS EAT INTO NAIVE THING YOGURT HERE NOT ACTION HOT NOT DRY OR NOT DRY GO AGREE NOT
3,4,B240,NO RISE INTO BEANS NEED THING YOGURT NOT RAIN NOT ACTION NO TOOK NOT NOT NOT RISE NEW NOT
3,4,B360,NEW HER EAT HER INTO THING INTO DRAWN NEW ACTION HERE OUR TWO EAT RISE RISE YOUNG
3,4,B480,NOT GO INTO NEED TOO NEED NOT ACTION NOT TOOK NOT NOT GO HIGH BIG THING ONE NOT
3,4,B600,GETS HER INTO MEAN THESE NEED DRY NOT OR ACTION HER HER EAT NEXT OR IT HER GARAGE EAT NOT
3,4,B720,HER HER HERE LINE TETANUS EVER EAT NONE NEW ACTION HEAR EAT OR RISE NEW GARAGE RISE NOT
3,4,B840,THAT NOT THERE INTO INTO THAT RISE THEIR NOT NOT INTO ACTION HOT TAKE AREA RISE NEW GOING NOT NOT
3,4,jumble,HER DOOR INTO AUBURN HER GO HER HER GO DRY VERY NOT
3,5,I840,THE SHE AGREE HAIR SITE THE
3,5,I720,THE HOT SUCH HE SUN HOT SURE SITE CORRECT
3,5,I600,THE WHILE SHE HOT GONE HER CAST THE
3,5,I480,FIRST SUCH SUN YOUNG SET ARE
3,5,I360,IN THIS WHICH THING SITE
3,5,I240,WHICH CASH WHY THE EACH
3,5,I060,WHILE HOME ONE YOUNG GONE YOU HOT CHOSE
3,5,base,TESTS WHICH THING HOT INTO SAY HOT
3,5,B060,CASH HERE WHICH HIS PINT HOT EACH
3,5,B240,THE TWICE HE ANY THE
3,5,B360,HE WASTE GETS SUCH THING SET
3,5,B480,THE THIS SHUT FRESH TWICE HE SHE SHE HER
3,5,B600,SHE WATERS SUCH DANNY HE SITE TEETH
3,5,B720,SHE THE CASH THING BEGINS SUN SITE SITE
3,5,B840,THEY THE TWICE THEY YOUNG DANNY
3,5,jumble,LET THIS THEN SUN SUCH SET SUCH
3,6,I840,ITS YOUR NEAR ITS
3,6,I720,ITS LAY INTO EYE WIRE
3,6,I600,OR LINE DRY NEAR
3,6,I480,OR OR WIRE OR
3,6,I360,ITS ONLY ANY ATE ATE
3,6,I240,ITS INTO EYE
3,6,I060,IT INTO
3,6,base,ITS INTO NOT ARE WIRE
3,6,B060,IN HERE
3,6,B240,ITS INTO DOOR
3,6,B360,ARE ITS INTO CAN IT HAIR NOT
3,6,B480,IN NOT INTO NEAR
3,6,B600,ITS ITS INTO NOT HOT
3,6,B720,ITS ITS INTO YOUR YOU
3,6,B840,ITS ITS INTO
3,6,jumble,ITS INTO IN NEAR
3,7,I840,HOT LOST EAT LET LOT LET
3,7,I720,HER TREES HE THIRTY EAT
3,7,I600,HOT LET DEFENCE ENTER THAT NOT LET LET
3,7,I480,THE BEST THERE EAT THEIR HOT
3,7,I360,HER LATER ONCE DENSE LET
3,7,I240,HOT IT CENTS
3,7,I060,WHEN LATER ENTER EAT WENT NOT AT
3,7,base,GOT LET LET WENT NOT LET
3,7,B060,IT CAST NOT SITE IT LET
3,7,B240,THE LATER LET LOT OTHER
3,7,B360,EAT LET HOT
3,7,B480,IT IT LINE LET LET
3,7,B600,HOT LET LOSE
3,7,B720,HOT THAT EAT THAT
3,7,B840,HOT EAT BEEN SET EAT THAT NOT LET
3,7,jumble,HER HE
3,8,I840,OUT JUST DONT WATER OUT
3,8,I720,ATE AT JUST USING OUTER
3,8,I600,ATE AT AT OUTER
3,8,I480,EAT AT THAT JUST AT AT EAT
3,8,I360,SET AT SUN OUTER
3,8,I240,OUT AN MOST USING OUTER
3,8,I060,HOT JUST DENSE WATER
3,8,base,ATE AT CAST AT OUTER
3,8,B060,THAT ATE CAST DENSE LATER
3,8,B240,AN AN CAST DENSE AREA
3,8,B360,AN AN CAST AN AN
3,8,B480,GAS OUT COST ONE WATER
3,8,B600,AN HAS CAST HUNG LARGER
3,8,B720,HOT HOT ONE DONT JUST THING OUTER
3,8,B840,THAT EAT ATE SUN JUST HUNG OUTER
3,8,jumble,THEN SUN JUST SUN ENTER
3,9,I840,IRIS THERE ATE WENT LET HE GREEN SET TEA
3,9,I720,GETS THERE ATE WERE LET HE GREATLY HE SET TESTS
3,9,I600,ITS THERE ATE WORLD TAKE TEA HERE SET THEY SET SET
3,9,I480,ENTRY LET HE GETTING HER SET GETS SET
3,9,I360,GETS THERE ATE THERE TAKE TEA HE RAIN HE SET HE
3,9,I240,GETS THERE ARE WORLD LET TAKE ARE OUT LET THAT SET
3,9,I060,ITS THERE ATE LET HE HER SET TESTS
3,9,base,IRIS THERE ATE WERE LET SET
3,9,B060,ITS THERE ATE WORLD SITE VERY SET SET
3,9,B240,GETS THERE WANT WORLD TAKE SET AT INTO LONGER SET
3,9,B360,IRIS TEETH EAT YET THERE LET SET SET GETS SET SET
3,9,B480,ITS YET ARE WORLD LET YOU THAT
3,9,B600,GETS WORLD SITE SET HE GETTING SET SET
3,9,B720,THE SITE THERE ATE WENT LET HE GREATLY
3,9,B840,THAT GETS THERE EAT EYE HARD TAKE SET SET TESTS
3,9,jumble,SITE THERE ATE WENT TAKE EAT TEA
3,10,I840,WANT SITE THAT NOT TRAP NEAR TEA TEA
3,10,I720,THING ITS COST SOUND SHUT GETS THAT
3,10,I600,INTO TEA TEA GETS WENT THAT
3,10,I480,THING SITE ITS CAUSES OTHER ITS
